# StellarMass   phi   phi_err 
9.9 -3.31622567473734 0.0351798772365146
10.1 -2.76243874688943 0.01859520008264
10.3 -2.85628111448591 0.020716769761626
10.5 -2.97151248300628 0.023655804575096
10.7 -3.07073743911818 0.026518576139191
10.9 -3.23552419524357 0.0320585281818751
11.1 -3.46321455208871 0.0416666666666667
11.3 -3.78747438847117 0.0605227532668802
11.5 -4.2693945260726 0.105409255338946
11.7 -4.80866368754111 0.196116135138184
11.9 -5.37853899549767 0.377964473009227
