# StellarMass   phi   phi_err 
10.3 -3.6134004010247 0.047836487323494
10.5 -3.52715462896855 0.043314808182421
10.7 -3.87913349198501 0.0649569802461631
10.9 -4.28075398439542 0.103142124625879
11.1 -4.62041338241553 0.152498570332605
11.3 -5.04976185533919 0.25
11.5 -5.77676058327546 0.577350269189626
11.7 -5.65182184666716 0.5
11.9 -5.95285184233114 0.707106781186548
