# StellarMass   phi   phi_err 
10.1 -3.10053182395664 0.0287956141860453
10.3 -3.03020290091372 0.0265559525864072
10.5 -3.16988601710151 0.0311891430775903
10.7 -3.32515024137789 0.0372937070314101
10.9 -3.52770258988281 0.0470881609348011
11.1 -3.79271304739624 0.063887656499994
11.3 -4.12118129140716 0.0932504808240314
11.5 -4.50063789438518 0.144337567297406
11.7 -5.22763662232144 0.333333333333333
11.9 -5.70475787704111 0.577350269189626
