# StellarMass   phi   phi_err 
10.3 -3.14689791712654 0.0240146053214037
10.5 -3.30676576421911 0.0288675134594813
10.7 -3.56772111665277 0.0389840587792725
10.9 -3.83449701229386 0.052999894000318
11.1 -4.20697006297356 0.0813788458771159
11.3 -4.47213315788301 0.110431526074847
11.5 -4.86743307038884 0.174077655955698
11.7 -5.38594701026673 0.316227766016838
11.9 -5.90882575554707 0.577350269189626
