# StellarMass   phi   phi_err 
10.3 -4.27400946886323 0.104828483672192
10.5 -3.95889301192065 0.0729324957489473
10.7 -4.17614600984785 0.0936585811581694
10.9 -4.62026700446459 0.156173761888606
11.1 -4.80168709702534 0.192450089729875
11.3 -4.91083156645041 0.218217890235992
11.5 -5.278808351745 0.333333333333333
11.7 -6.23305086118433 1
11.9 -6.23305086118433 1
