# logM* log10_ridge log10_mean log10_median log10_q84 log10_q16
10.201,0.810,0.863,0.706,1.095,-0.145
10.215,0.823,0.871,0.713,1.105,-0.169
10.228,0.837,0.878,0.720,1.115,-0.195
10.242,0.851,0.886,0.727,1.124,-0.221
10.255,0.865,0.893,0.733,1.134,-0.248
10.269,0.878,0.900,0.739,1.143,-0.275
10.282,0.892,0.907,0.745,1.152,-0.303
10.296,0.906,0.914,0.751,1.161,-0.330
10.310,0.919,0.921,0.756,1.170,-0.358
10.323,0.933,0.928,0.761,1.179,-0.385
10.337,0.946,0.934,0.766,1.188,-0.412
10.350,0.959,0.941,0.771,1.196,-0.438
10.364,0.972,0.947,0.775,1.204,-0.464
10.377,0.985,0.953,0.779,1.213,-0.488
10.391,0.997,0.959,0.783,1.221,-0.512
10.405,1.009,0.965,0.786,1.229,-0.535
10.418,1.020,0.971,0.790,1.237,-0.557
10.432,1.031,0.977,0.792,1.244,-0.577
10.445,1.042,0.982,0.795,1.252,-0.597
10.459,1.052,0.988,0.797,1.259,-0.615
10.472,1.062,0.993,0.799,1.266,-0.633
10.486,1.072,0.998,0.800,1.273,-0.649
10.499,1.081,1.003,0.801,1.280,-0.664
10.513,1.090,1.008,0.802,1.286,-0.678
10.527,1.098,1.012,0.802,1.293,-0.692
10.540,1.107,1.017,0.801,1.299,-0.705
10.554,1.114,1.021,0.800,1.305,-0.717
10.567,1.122,1.026,0.799,1.311,-0.728
10.581,1.130,1.030,0.797,1.317,-0.739
10.594,1.137,1.034,0.794,1.322,-0.749
10.608,1.144,1.038,0.791,1.328,-0.758
10.622,1.152,1.042,0.787,1.333,-0.767
10.635,1.159,1.045,0.783,1.339,-0.776
10.649,1.165,1.049,0.779,1.344,-0.784
10.662,1.172,1.053,0.773,1.349,-0.792
10.676,1.179,1.056,0.768,1.354,-0.799
10.689,1.186,1.060,0.762,1.359,-0.806
10.703,1.193,1.063,0.756,1.364,-0.812
10.717,1.200,1.067,0.750,1.369,-0.818
10.730,1.207,1.070,0.743,1.374,-0.823
10.744,1.213,1.074,0.737,1.379,-0.827
10.757,1.220,1.078,0.730,1.384,-0.831
10.771,1.228,1.081,0.723,1.389,-0.834
10.784,1.235,1.085,0.716,1.395,-0.837
10.798,1.242,1.089,0.709,1.400,-0.840
10.812,1.249,1.093,0.702,1.405,-0.842
10.825,1.256,1.097,0.696,1.410,-0.843
10.839,1.264,1.100,0.689,1.415,-0.844
10.852,1.271,1.104,0.682,1.420,-0.845
10.866,1.278,1.108,0.676,1.425,-0.845
10.879,1.285,1.112,0.670,1.430,-0.844
10.893,1.292,1.116,0.665,1.434,-0.843
10.907,1.298,1.120,0.659,1.439,-0.841
10.920,1.304,1.123,0.655,1.444,-0.839
10.934,1.310,1.127,0.651,1.448,-0.836
10.947,1.316,1.131,0.647,1.452,-0.832
10.961,1.321,1.134,0.644,1.456,-0.827
10.974,1.325,1.138,0.642,1.460,-0.821
10.988,1.330,1.142,0.641,1.464,-0.814
11.002,1.333,1.145,0.640,1.467,-0.806
11.015,1.336,1.149,0.640,1.471,-0.797
11.029,1.339,1.153,0.641,1.474,-0.787
11.042,1.342,1.156,0.642,1.477,-0.777
11.056,1.343,1.160,0.644,1.479,-0.765
11.069,1.345,1.164,0.646,1.482,-0.754
11.083,1.346,1.167,0.648,1.484,-0.741
11.096,1.347,1.171,0.649,1.486,-0.729
11.110,1.348,1.174,0.651,1.488,-0.716
11.124,1.349,1.177,0.652,1.490,-0.704
11.137,1.349,1.180,0.653,1.491,-0.692
11.151,1.350,1.183,0.653,1.492,-0.681
11.164,1.350,1.186,0.653,1.493,-0.670
11.178,1.350,1.189,0.651,1.494,-0.660
11.191,1.351,1.191,0.649,1.495,-0.651
11.205,1.351,1.193,0.647,1.495,-0.643
11.219,1.352,1.195,0.643,1.495,-0.636
11.232,1.352,1.197,0.639,1.495,-0.630
11.246,1.352,1.199,0.634,1.494,-0.624
11.259,1.353,1.200,0.630,1.494,-0.620
11.273,1.353,1.201,0.624,1.493,-0.617
11.286,1.354,1.202,0.619,1.493,-0.614
11.300,1.354,1.203,0.614,1.492,-0.611
