# logM* log10_ridge log10_mean log10_median log10_q84 log10_q16
10.269,0.478,0.401,0.281,0.660,-1.066
10.282,0.484,0.405,0.284,0.665,-1.086
10.296,0.490,0.409,0.287,0.669,-1.106
10.310,0.495,0.412,0.289,0.674,-1.127
10.323,0.500,0.415,0.291,0.678,-1.149
10.337,0.504,0.418,0.292,0.682,-1.171
10.350,0.509,0.421,0.293,0.686,-1.193
10.364,0.513,0.424,0.294,0.689,-1.215
10.377,0.517,0.427,0.294,0.693,-1.237
10.391,0.521,0.429,0.293,0.697,-1.259
10.405,0.525,0.431,0.293,0.700,-1.281
10.418,0.529,0.434,0.291,0.704,-1.302
10.432,0.532,0.436,0.290,0.707,-1.323
10.445,0.536,0.438,0.287,0.711,-1.344
10.459,0.539,0.440,0.285,0.714,-1.364
10.472,0.543,0.442,0.281,0.718,-1.383
10.486,0.546,0.444,0.278,0.721,-1.402
10.499,0.549,0.445,0.273,0.724,-1.419
10.513,0.552,0.447,0.268,0.728,-1.436
10.527,0.555,0.449,0.263,0.731,-1.451
10.540,0.558,0.451,0.257,0.735,-1.466
10.554,0.561,0.452,0.251,0.738,-1.479
10.567,0.563,0.454,0.245,0.741,-1.491
10.581,0.566,0.455,0.237,0.744,-1.501
10.594,0.568,0.457,0.230,0.747,-1.510
10.608,0.570,0.458,0.222,0.750,-1.518
10.622,0.572,0.459,0.213,0.753,-1.525
10.635,0.574,0.461,0.205,0.756,-1.530
10.649,0.576,0.462,0.196,0.759,-1.534
10.662,0.578,0.463,0.186,0.762,-1.536
10.676,0.579,0.464,0.176,0.764,-1.538
10.689,0.581,0.466,0.166,0.766,-1.539
10.703,0.583,0.467,0.156,0.769,-1.538
10.717,0.585,0.468,0.145,0.771,-1.537
10.730,0.587,0.469,0.134,0.773,-1.534
10.744,0.589,0.471,0.124,0.775,-1.531
10.757,0.590,0.472,0.113,0.777,-1.528
10.771,0.592,0.473,0.102,0.779,-1.523
10.784,0.594,0.475,0.091,0.781,-1.518
10.798,0.596,0.476,0.081,0.784,-1.513
10.812,0.598,0.478,0.071,0.786,-1.507
10.825,0.599,0.480,0.061,0.788,-1.501
10.839,0.601,0.481,0.052,0.791,-1.494
10.852,0.603,0.483,0.043,0.793,-1.487
10.866,0.605,0.484,0.034,0.796,-1.480
10.879,0.607,0.486,0.026,0.799,-1.473
10.893,0.609,0.487,0.019,0.802,-1.465
10.907,0.611,0.488,0.012,0.804,-1.457
10.920,0.614,0.489,0.005,0.806,-1.449
10.934,0.616,0.490,-0.002,0.808,-1.441
10.947,0.619,0.490,-0.008,0.810,-1.432
10.961,0.622,0.489,-0.014,0.811,-1.424
10.974,0.625,0.488,-0.021,0.811,-1.416
10.988,0.628,0.487,-0.027,0.811,-1.408
11.002,0.631,0.484,-0.034,0.809,-1.401
11.015,0.634,0.481,-0.041,0.807,-1.394
11.029,0.636,0.478,-0.048,0.804,-1.387
11.042,0.639,0.474,-0.056,0.799,-1.380
11.056,0.641,0.469,-0.064,0.794,-1.374
11.069,0.643,0.463,-0.073,0.787,-1.368
11.083,0.644,0.457,-0.083,0.780,-1.363
11.096,0.645,0.450,-0.093,0.772,-1.358
11.110,0.645,0.443,-0.103,0.763,-1.353
11.124,0.643,0.435,-0.114,0.753,-1.349
11.137,0.641,0.427,-0.125,0.743,-1.346
11.151,0.638,0.419,-0.136,0.732,-1.342
11.164,0.634,0.411,-0.148,0.722,-1.339
11.178,0.628,0.403,-0.159,0.711,-1.337
11.191,0.622,0.395,-0.170,0.701,-1.334
11.205,0.615,0.388,-0.182,0.691,-1.332
11.219,0.607,0.381,-0.193,0.681,-1.330
11.232,0.598,0.374,-0.203,0.672,-1.329
11.246,0.590,0.368,-0.213,0.664,-1.327
11.259,0.581,0.363,-0.222,0.656,-1.326
11.273,0.572,0.358,-0.231,0.649,-1.325
11.286,0.564,0.354,-0.239,0.643,-1.324
11.300,0.556,0.350,-0.246,0.638,-1.323
