# logM* log10_ridge log10_mean log10_median log10_q84 log10_q16
10.676,1.586,1.723,1.457,1.970,0.677
10.689,1.595,1.731,1.461,1.979,0.670
10.703,1.605,1.739,1.466,1.988,0.663
10.717,1.615,1.747,1.471,1.997,0.657
10.730,1.626,1.755,1.477,2.006,0.651
10.744,1.638,1.763,1.483,2.015,0.647
10.757,1.650,1.771,1.489,2.024,0.643
10.771,1.662,1.779,1.496,2.033,0.641
10.784,1.675,1.787,1.502,2.041,0.639
10.798,1.688,1.794,1.509,2.050,0.638
10.812,1.701,1.802,1.516,2.058,0.638
10.825,1.714,1.809,1.523,2.065,0.638
10.839,1.726,1.816,1.530,2.073,0.639
10.852,1.738,1.822,1.537,2.080,0.640
10.866,1.750,1.828,1.543,2.086,0.642
10.879,1.760,1.834,1.549,2.092,0.643
10.893,1.770,1.839,1.554,2.097,0.643
10.907,1.779,1.844,1.559,2.102,0.644
10.920,1.786,1.848,1.563,2.107,0.643
10.934,1.792,1.852,1.567,2.111,0.642
10.947,1.798,1.855,1.570,2.114,0.640
10.961,1.802,1.858,1.572,2.118,0.637
10.974,1.805,1.861,1.573,2.120,0.634
10.988,1.807,1.863,1.574,2.123,0.630
11.002,1.808,1.866,1.575,2.125,0.625
11.015,1.808,1.867,1.575,2.128,0.621
11.029,1.808,1.869,1.575,2.130,0.616
11.042,1.808,1.871,1.575,2.132,0.612
11.056,1.808,1.873,1.575,2.134,0.609
11.069,1.808,1.875,1.575,2.137,0.607
11.083,1.808,1.876,1.576,2.140,0.606
11.096,1.809,1.879,1.578,2.143,0.607
11.110,1.810,1.881,1.581,2.146,0.609
11.124,1.811,1.883,1.584,2.149,0.614
11.137,1.814,1.886,1.588,2.153,0.621
11.151,1.817,1.889,1.593,2.157,0.630
11.164,1.821,1.892,1.599,2.161,0.641
11.178,1.825,1.895,1.605,2.165,0.654
11.191,1.829,1.899,1.613,2.169,0.668
11.205,1.834,1.902,1.620,2.174,0.684
11.219,1.838,1.906,1.629,2.178,0.700
11.232,1.843,1.909,1.637,2.182,0.717
11.246,1.848,1.913,1.645,2.186,0.735
11.259,1.852,1.916,1.653,2.190,0.751
11.273,1.857,1.919,1.661,2.193,0.768
11.286,1.861,1.922,1.669,2.196,0.783
11.300,1.864,1.925,1.676,2.199,0.798
