# logM* log10_ridge log10_mean log10_median log10_q84 log10_q16
10.187,0.983,1.154,0.966,1.373,0.470
10.201,0.996,1.163,0.975,1.383,0.469
10.215,1.008,1.171,0.984,1.393,0.468
10.228,1.021,1.179,0.993,1.403,0.465
10.242,1.033,1.187,1.001,1.412,0.461
10.255,1.046,1.195,1.008,1.422,0.456
10.269,1.058,1.202,1.016,1.431,0.450
10.282,1.071,1.210,1.022,1.440,0.442
10.296,1.083,1.216,1.029,1.449,0.433
10.310,1.096,1.223,1.035,1.457,0.423
10.323,1.108,1.230,1.041,1.465,0.412
10.337,1.121,1.236,1.047,1.474,0.399
10.350,1.133,1.242,1.052,1.482,0.385
10.364,1.146,1.248,1.057,1.489,0.370
10.377,1.158,1.254,1.061,1.497,0.354
10.391,1.170,1.259,1.065,1.505,0.337
10.405,1.182,1.265,1.069,1.512,0.318
10.418,1.195,1.270,1.073,1.519,0.299
10.432,1.207,1.275,1.076,1.526,0.279
10.445,1.218,1.280,1.079,1.533,0.258
10.459,1.230,1.285,1.082,1.540,0.237
10.472,1.242,1.290,1.085,1.547,0.215
10.486,1.253,1.294,1.087,1.554,0.193
10.499,1.265,1.299,1.089,1.560,0.170
10.513,1.276,1.303,1.091,1.566,0.147
10.527,1.287,1.308,1.093,1.573,0.124
10.540,1.297,1.312,1.094,1.578,0.101
10.554,1.308,1.316,1.095,1.584,0.078
10.567,1.318,1.320,1.096,1.590,0.055
10.581,1.328,1.323,1.097,1.595,0.032
10.594,1.338,1.327,1.097,1.600,0.009
10.608,1.347,1.330,1.097,1.604,-0.013
10.622,1.356,1.333,1.097,1.609,-0.036
10.635,1.364,1.336,1.096,1.613,-0.057
10.649,1.372,1.339,1.095,1.617,-0.079
10.662,1.380,1.342,1.094,1.620,-0.100
10.676,1.387,1.344,1.092,1.623,-0.120
10.689,1.393,1.346,1.090,1.626,-0.141
10.703,1.400,1.348,1.087,1.629,-0.161
10.717,1.405,1.350,1.084,1.631,-0.180
10.730,1.411,1.351,1.080,1.634,-0.199
10.744,1.416,1.353,1.076,1.636,-0.217
10.757,1.420,1.354,1.072,1.638,-0.236
10.771,1.424,1.355,1.067,1.639,-0.253
10.784,1.428,1.355,1.062,1.641,-0.271
10.798,1.431,1.356,1.056,1.642,-0.288
10.812,1.435,1.356,1.050,1.643,-0.304
10.825,1.438,1.357,1.044,1.644,-0.320
10.839,1.440,1.357,1.037,1.646,-0.336
10.852,1.443,1.357,1.030,1.647,-0.351
10.866,1.446,1.357,1.023,1.648,-0.366
10.879,1.449,1.357,1.016,1.649,-0.380
10.893,1.451,1.357,1.008,1.650,-0.393
10.907,1.454,1.357,1.001,1.651,-0.406
10.920,1.457,1.357,0.993,1.652,-0.418
10.934,1.460,1.357,0.986,1.653,-0.430
10.947,1.464,1.358,0.978,1.655,-0.441
10.961,1.467,1.358,0.971,1.657,-0.451
10.974,1.472,1.359,0.965,1.658,-0.460
10.988,1.476,1.361,0.959,1.661,-0.468
11.002,1.481,1.362,0.954,1.663,-0.475
11.015,1.486,1.364,0.949,1.666,-0.480
11.029,1.491,1.367,0.946,1.670,-0.485
11.042,1.497,1.370,0.943,1.673,-0.488
11.056,1.503,1.374,0.942,1.678,-0.489
11.069,1.510,1.378,0.942,1.682,-0.488
11.083,1.516,1.383,0.943,1.687,-0.486
11.096,1.523,1.388,0.945,1.693,-0.481
11.110,1.530,1.394,0.949,1.699,-0.475
11.124,1.538,1.400,0.954,1.705,-0.466
11.137,1.545,1.407,0.960,1.712,-0.456
11.151,1.553,1.414,0.968,1.719,-0.443
11.164,1.560,1.421,0.976,1.727,-0.429
11.178,1.567,1.428,0.985,1.734,-0.413
11.191,1.575,1.436,0.995,1.742,-0.396
11.205,1.582,1.443,1.005,1.749,-0.378
11.219,1.589,1.451,1.015,1.757,-0.359
11.232,1.596,1.458,1.025,1.764,-0.339
11.246,1.602,1.465,1.035,1.771,-0.320
11.259,1.609,1.471,1.045,1.778,-0.301
11.273,1.614,1.477,1.053,1.784,-0.283
11.286,1.620,1.483,1.062,1.790,-0.266
11.300,1.624,1.488,1.069,1.795,-0.250
