logM logSFR
7.84345757117568 -2.5621979789558003
7.659156476857796 -2.3938615517775332
7.069307720428907 -20.0
7.765356456924677 -3.339900593488906
8.01375265244509 -2.9107153133488337
8.27937068426332 -2.268574455470485
8.216680498463145 -20.0
8.107996718157258 -20.0
8.051279178250134 -20.0
8.074900278007998 -20.0
8.054247667288045 -20.0
8.052236177115512 -20.0
8.001241480314276 -20.0
7.895106978391484 -20.0
7.851867947967554 -20.0
7.909490513002628 -20.0
7.899872412305222 -20.0
7.867012763324067 -20.0
7.9036458398807445 -20.0
7.888698754680091 -3.072571293931737
7.850169807902696 -2.901638944217224
7.814697350068979 -2.4644750889670246
7.600107498514779 -20.0
7.3707297549465425 -20.0
7.205639111140532 -20.0
7.399861941316217 -20.0
7.41787026630986 -20.0
7.621846424600301 -20.0
7.732315237649568 -20.0
7.73440987784343 -20.0
7.8450959938667735 -3.266925539377606
8.096427193377016 -2.20759678991999
8.380156629335424 -1.946688806414458
8.38416967709918 -20.0
8.279794876694858 -20.0
8.295704893492546 -20.0
8.388766702775662 -20.0
8.445552325915004 -20.0
8.470164450347225 -20.0
8.377910356485403 -20.0
8.22474695431298 -20.0
8.217184596803474 -20.0
8.180174624163723 -20.0
8.162631001256528 -20.0
8.092427293743741 -20.0
8.063897661011927 -20.0
7.983298188968974 -20.0
7.764385220822721 -20.0
7.836852822676863 -3.0386735638160687
7.663773432278437 -20.0
7.491901994578054 -20.0
7.252339220769836 -20.0
7.4540938941487225 -20.0
7.477568484300982 -20.0
7.666944845629073 -3.3389059990116152
7.801015882727215 -3.013879303227968
7.80100957048231 -3.1806813128369953
7.864751476414417 -2.8321915523446477
8.02810630174344 -1.9963827506392178
8.305290002528901 -2.420819747494284
8.360677406338024 -2.6459711448012397
8.405179427027933 -20.0
8.463059233826543 -20.0
8.568575742878028 -20.0
9.29889868611103 -1.5381396655951345
8.885118463345654 -2.9338356341947227
8.58583198167351 -20.0
8.485759041409887 -20.0
8.405685154827074 -20.0
8.327987591763318 -20.0
8.209399166489948 -3.0445237067070257
8.169800572601865 -20.0
8.00174989837608 -20.0
7.857753114771199 -20.0
7.7796843143366186 -20.0
7.767819369045592 -20.0
7.684413563856961 -20.0
7.542349171025108 -2.364133719673129
7.2311464906274106 -20.0
7.349399873445675 -3.3637570013471705
7.656993472584644 -20.0
7.888520273181965 -2.4325153408723064
7.948259480355326 -2.406216699688941
7.930425363297081 -3.2621424865636275
7.965975421099983 -2.692102537160719
8.08774915024434 -2.5760931469940243
8.139601800461081 -2.936752790034517
8.220564065590827 -2.7439404020064533
8.37317222012561 -2.987747974856569
8.55515397389237 -20.0
8.853821575808306 -3.299761046960584
9.48486492403658 -1.285056027487667
8.968637736593433 -2.2905036595879342
8.641596012272379 -20.0
8.59137728629205 -20.0
8.57921392945389 -20.0
8.522075368349565 -2.8240836182304534
8.469212858116926 -2.0960263067205442
8.3539813050759 -2.271316122170051
8.144506483613334 -2.861557645645422
7.771368982052939 -20.0
7.752809395344296 -20.0
7.695691526058097 -20.0
7.593590452848506 -2.2232719255811006
7.132794637663544 -2.988901760449836
7.357422509299964 -20.0
7.5465728375056615 -3.1679173138183643
7.820199332365507 -2.5833099073576533
7.940775175113812 -2.297448536900796
7.92470610595141 -2.3045038405026563
7.911457185292703 -3.155019182917483
7.974243246707434 -3.45178847516563
7.995615510573093 -20.0
7.9878654427013425 -20.0
8.126246614432368 -20.0
8.246470720537095 -20.0
8.406146072999471 -20.0
8.492031481860945 -20.0
8.509990287874084 -20.0
8.429551310737612 -20.0
8.451856712152791 -20.0
8.504376047548298 -20.0
8.527051440860335 -20.0
8.52624659188934 -20.0
8.432985400725759 -1.7322721292632755
8.184889983811154 -2.29616674423082
7.873747300894651 -2.8963571245456863
7.7163657203053715 -20.0
7.681361193314686 -20.0
7.50489648436515 -3.1220247156768495
6.848897598397909 -20.0
7.134071394137832 -20.0
7.356700539196236 -2.645874732730321
7.60784608282383 -2.6436506498257555
7.863372017619058 -3.0133650003093746
7.947826698742532 -2.1106541536587113
7.9820227184336945 -2.14822352725113
8.020113289347828 -2.7602867366507473
7.982968533324281 -2.850337759418203
7.973970447847304 -20.0
7.982214436341698 -20.0
8.061202445079232 -20.0
8.094756428827232 -20.0
8.148697654870942 -20.0
8.160415294634209 -20.0
8.279518791120072 -20.0
8.323015883321899 -20.0
8.394857390874407 -20.0
8.41379980630878 -20.0
8.407714354152938 -1.7099428741937246
8.250836129573946 -2.1154066167583907
7.8443798601034205 -20.0
7.67013266168491 -20.0
7.639234891220239 -20.0
7.590911497690211 -20.0
6.456428041095579 -20.0
6.952257151261967 -20.0
7.110730127287177 -20.0
7.391882231544609 -20.0
7.54745242255586 -20.0
7.797395692947139 -3.150952107428505
7.959970814599904 -2.449241918524657
8.015575687258348 -2.4215831687047853
8.001566591206933 -2.5652968586036082
8.06676667748258 -2.3680114438820077
7.9989827750616405 -3.0911870703224222
7.965967337991557 -3.3418728247438123
7.961742318779509 -20.0
7.97853603385403 -20.0
8.001311544093534 -20.0
8.022876095681958 -20.0
8.037123564026516 -20.0
8.060676275836801 -20.0
8.189300891112055 -20.0
8.223328671340829 -3.2093059764647887
8.253539288676809 -1.4834461348386814
8.048603065373074 -1.588679107735719
7.80398961844831 -20.0
7.6952159030093865 -20.0
7.608699367619224 -20.0
7.577801585375252 -20.0
7.531409808933827 -20.0
7.661128918323497 -20.0
7.72856368455063 -20.0
7.799854099009628 -20.0
7.884173921526272 -2.429345659857681
7.930750079411475 -2.5899844517492796
7.87123457624135 -3.019153413157043
7.891854199194631 -3.2481840476080626
7.907298334483489 -20.0
7.926802499603935 -20.0
7.943203956356738 -20.0
7.964494381405218 -20.0
8.001463469055096 -20.0
8.02646535542136 -20.0
8.08286431769669 -2.40646648600353
8.126424859805262 -1.804687128697118
8.067590711990865 -1.5569236432127336
7.460335862485519 -20.0
7.62184286816843 -20.0
7.634136184891836 -20.0
7.693409912921075 -20.0
7.755716967937348 -20.0
7.725919620286794 -20.0
7.79646664659972 -2.935958481929391
7.8428334024895285 -2.6091821172347336
7.860226055028048 -2.2640861963081753
7.915890741035316 -2.900572885109533
7.941718874980564 -2.1515871322276134
7.968772564716054 -2.5742447912038164
8.003969188321145 -2.480132699033317
8.075197482329097 -1.656151142147087
7.958490887653294 -2.005563863893543
7.425480411022886 -20.0
7.57950703151759 -20.0
7.572856852593356 -20.0
7.611328542416383 -20.0
7.652525859040138 -20.0
7.571203183019796 -20.0
7.550801318248122 -20.0
7.563164228475805 -20.0
7.741556749467603 -20.0
7.774268919215215 -20.0
7.837629132910635 -20.0
7.89383077146252 -2.5141096724830585
7.834253146220655 -2.099470539227563
7.67165359012644 -20.0
7.505520965648811 -20.0
7.376422448055425 -20.0
7.4135851644699216 -20.0
7.413960357601578 -20.0
7.487341696660442 -20.0
7.525751902754648 -20.0
7.368204903279729 -20.0
7.259340832014914 -20.0
7.276277172845593 -20.0
7.505746680875184 -20.0
7.473586325506871 -20.0
7.5445884577777225 -20.0
7.585479092028746 -20.0
7.54702890665881 -20.0
7.486450913687996 -20.0
7.460992430413382 -20.0
7.7571124739359565 -2.337972152424364
7.86970089812024 -1.521289735311222
7.966332850485145 -2.4690492291150976
7.9293578100988045 -2.8776937679888337
7.883482997974432 -2.581429284413058
7.762786823418765 -3.919303162551399
7.644457725970663 -20.0
7.575889148558496 -20.0
7.567820977841912 -20.0
7.63739237087667 -20.0
7.6867849060926146 -3.6849589502915885
7.686040972242951 -20.0
7.685968150328912 -20.0
7.647985267236385 -20.0
7.717617208492846 -2.3855676563274875
7.652812308626848 -2.576444576804687
7.633194238151942 -20.0
7.4932967878863845 -20.0
7.472166278848014 -2.9306747125930164
7.436011316485369 -2.0019605223715407
7.349963457331827 -1.8998615507640244
6.993121200830236 -20.0
7.793213792136759 -2.213232663179806
7.9131449757331325 -1.6829350362767137
8.012005240627005 -2.4100005678656706
7.990587530247839 -2.8069630051285994
7.896037917763433 -3.98580956886478
7.7339593592572635 -20.0
7.664987694964757 -20.0
7.658997318415885 -20.0
7.747814579444636 -20.0
7.721801680041389 -20.0
7.707851845828919 -20.0
7.7905311096175796 -2.7600765626959345
7.7496202398602065 -2.759990066815514
7.7170400278260525 -3.1057068500733527
7.657732549048077 -2.263504029602014
7.5601630837387495 -20.0
7.635997008464409 -20.0
7.104864689928466 -2.1752718564557467
7.870734461410115 -2.4311206484910124
8.004983165745415 -1.9343867613525634
8.028158723521715 -2.1472310410256967
8.009039981312869 -20.0
7.911631604451071 -20.0
7.827054399685642 -20.0
7.6822174921430575 -20.0
7.753652299460192 -20.0
7.769948231758464 -20.0
7.772785354693048 -20.0
7.728230796939028 -20.0
7.7584491493963155 -20.0
7.721473527430298 -3.459881378841528
7.7459479107272085 -3.004801790771656
7.781790867674073 -2.911784735934217
7.705222826504828 -3.0746858173570724
7.723983453693448 -2.7172182138915195
7.631966336242341 -3.1032948045596065
7.552870774915703 -20.0
7.602128173067523 -20.0
7.471129525726367 -20.0
7.131810965794809 -20.0
7.9564443486657925 -2.6090892816641746
8.099640120588667 -2.227252321951127
8.055385986889428 -3.189834009669689
7.897701198407423 -4.224662322237562
7.904420125696479 -3.6496743125221074
7.782590719070205 -20.0
7.844662523893152 -20.0
7.931072551221654 -20.0
7.844780021962339 -20.0
7.821403186165297 -3.213205016116217
7.782146271942473 -2.663365715377994
7.764610167605182 -4.141876017808183
7.786042516928193 -3.992629441662032
7.734150645963017 -20.0
7.772240351453496 -3.16750822441506
7.712512601058 -2.543469248598474
7.6705081647670585 -2.244965986827981
7.6586507846413685 -20.0
7.324251194060855 -20.0
7.184716784115211 -20.0
8.005483520371241 -1.662500142516871
8.128529096109023 -2.2351564097137815
8.048658438985571 -20.0
8.213873712168354 -3.684069856549081
8.15161577268488 -3.5888158610411787
8.027160218257908 -20.0
7.929549189136221 -20.0
7.830099497250144 -20.0
7.839917170764935 -2.980112427377617
7.842992090015986 -2.884047217874644
7.798189115480922 -2.299612003391748
7.7729492971114515 -2.5824287585807495
7.640626926344048 -2.755474665761838
7.523959411011282 -20.0
7.4425494907521275 -2.426113204238768
7.326664032751757 -20.0
7.257909870606123 -3.5228159760446855
7.367884912984996 -20.0
7.465647820840507 -20.0
7.674361867758599 -20.0
7.896789002703413 -2.540509642535932
8.127822228649652 -1.2136041300823792
8.150899412714205 -2.793516255164608
8.153392065917977 -3.6646096723078467
8.185265759700384 -3.4539792074861553
8.28006563187949 -3.140225977769748
8.6199258086007 -2.9725623765047966
8.538497339263914 -20.0
8.299623676696346 -20.0
8.167064970349593 -20.0
8.093310544370159 -2.4886884675298075
8.063086542675453 -2.6195184835848635
8.05795925430351 -3.037180434833948
7.957226584666929 -2.7091923066770116
7.900062240343709 -3.710386617996724
7.697257164016316 -20.0
7.567729728964271 -2.7480961470187584
7.417930424207673 -20.0
7.243321450178324 -20.0
7.286269596518056 -2.9898886398476856
7.384948239233268 -20.0
7.505272734603058 -20.0
7.769399536514911 -3.155034211234006
7.970596484616366 -2.6146387217343814
8.173752753519793 -1.320664709143125
8.247787370729997 -3.028287944942961
8.921202692035015 -1.7541686769189357
9.027252286354981 -1.2777778301629907
8.827776509443856 -2.099901408757903
8.581916378181267 -2.489937831848528
8.400265804270214 -1.7610889643445753
8.345862261797288 -2.936946552903434
8.355408831761766 -3.220932586523906
8.195893623356529 -3.004904195076336
8.120342932130113 -2.0372658083850714
7.990269946663277 -2.4141124628491295
7.701746953911709 -3.758654974190122
7.48600031979324 -2.714378911830402
7.51817374604293 -20.0
7.236372522891076 -20.0
7.224387636691372 -3.614754028941558
7.322856778884049 -20.0
7.5458040939015 -3.3665753031667127
7.846595167152291 -2.091784849146611
8.039887640223162 -2.215318217228549
8.231957696333362 -1.399038696545567
9.446751817613983 -0.3797579773040243
9.218738418444978 -0.398159988903282
8.561674658567114 -2.8362106017446265
8.4086437262808 -3.3534087741944507
8.398084884028743 -2.8422250336548416
8.310377021616727 -2.657123656167917
8.141067936754702 -1.897641088766295
8.0812829838447 -1.7815912120534654
7.860489975018503 -2.150932785142383
7.6241092555628915 -2.7699360161690865
7.459175291472827 -20.0
7.215823806257177 -20.0
7.2403250335170455 -3.9101198816346514
7.319377280791202 -20.0
7.477655020838415 -3.029554081043037
7.7935277405104095 -3.233997200089943
8.087498186423474 -1.8572618540470252
8.195152478891366 -1.5656626372902138
8.39115867976719 -2.2537501566334557
8.44196957565182 -2.860266766107803
8.515656198485093 -2.5266623525204848
9.23642790824705 -1.1841071688358036
9.166124317427743 -0.9490431783003933
8.311360880664365 -2.6183333306949192
8.150924984355129 -2.170361356912651
8.10268988675644 -1.554398327349683
7.838736047728576 -2.5379712508116614
7.631231254644941 -2.0901442406967066
7.3022717847794985 -20.0
7.170819740354958 -20.0
7.190419352996663 -20.0
7.3925152527122915 -3.921202980050649
7.506220898981076 -20.0
7.791067761544769 -3.1834425322279523
7.985572892432563 -2.619326329232363
8.067872408558259 -1.6786890273974302
8.180037335258687 -1.7685343236101865
8.270452565549228 -2.778221295788004
8.361677896006546 -2.394609068216488
8.498117357776913 -2.803269780650328
8.61768156269594 -1.7053163951871073
8.815471034932495 -1.0102476269896838
9.001418383817905 -0.6048748953909615
9.049135240463936 -0.6862772859548768
8.846400047454416 -2.0516512897897474
8.628862931281153 -2.4308042757517323
8.232129605334942 -3.0669246002130657
8.119138246606441 -2.4368136175150075
8.023102085558591 -2.3883666271361035
7.742593454398579 -3.562119769598443
7.621559753875431 -3.0093131762219367
7.413232906591925 -20.0
7.245383621346281 -20.0
7.145000269541068 -20.0
7.33825402554731 -2.2270064068791635
7.658699526892094 -3.2801059183734997
7.7130476061392645 -3.2642031898411306
7.951731797814601 -2.805658025836989
7.950706987783169 -1.9390240562476726
8.016475791835283 -2.2371056063632575
8.037763153854735 -2.8430257083458748
8.096837498062422 -2.9425892155618656
8.23465646354812 -2.6235175943660813
8.385637681520828 -2.176403379312257
8.611119801697768 -2.096867542471018
8.759689058538163 -2.09706996726928
8.702446393601152 -2.504314971405631
8.531378547351261 -2.484424430774105
8.138200701277862 -20.0
8.128399424529194 -20.0
8.176238884394335 -4.945872213949848
8.171050229322773 -2.7824567475395683
8.094221309580306 -1.5244915958799299
7.956057326471626 -2.3123857344946863
7.754351627252259 -20.0
7.6598071231442555 -20.0
7.410395163969143 -20.0
7.296165242831433 -20.0
7.118823749318656 -20.0
7.232668378268561 -20.0
7.402861361738721 -20.0
7.592195283082266 -20.0
7.813840782687523 -2.3736090868128574
7.837236370460181 -1.74987936243707
7.808442449368988 -2.413120128486438
7.824806601024587 -2.7760518368645886
7.859007405207788 -3.023990900848096
7.976034652296514 -3.2415535488271434
8.145094202701701 -3.2318290871961146
8.2948481375651 -2.9761095178758605
8.383433661359396 -2.8078693689074483
8.107953994420805 -20.0
8.040667458829018 -3.9057647777906004
7.987402739561205 -20.0
8.034971262086962 -20.0
8.1000841834186 -3.94968439193479
8.121423668660922 -2.7095096392481706
8.06912658828273 -1.7495813883912266
7.129469067776078 -20.0
7.263741208186592 -20.0
7.3516487349873865 -2.4050316622973194
7.511904228945045 -20.0
7.701445473669624 -20.0
7.712244268384542 -2.9983688646977247
7.738155655591401 -1.7015907558796455
7.728127095558467 -2.1875358033736836
7.736871729682666 -3.056258083443753
7.777637419321888 -2.8770747945863695
7.884145576379352 -3.4086545215985424
7.965731734535935 -3.58171027902346
8.010624160871277 -3.5181215428430406
7.9876990256203255 -3.1238435300939233
7.889463344515241 -20.0
7.837772327923789 -20.0
7.871805491239706 -20.0
7.967564342011799 -20.0
8.048668641513398 -3.3723637532121398
8.06711486864979 -2.333135199189747
8.003697088735512 -2.505217163782207
7.1161616621214465 -20.0
7.135346291327934 -20.0
7.2244400570761185 -3.471144800562282
7.619345913461277 -20.0
7.599359880498534 -3.107245026819278
7.6253192800851055 -1.7682927135803213
7.623051312988492 -2.8045211802548264
7.627522716554852 -2.972705076152718
7.733940657923563 -3.3499238782751335
7.733528904361911 -3.375181050735482
7.762759478883583 -3.49237470306038
7.784491102397503 -3.0938611778954397
7.751867249935709 -4.094207478268693
7.745663929086788 -20.0
7.855879947840153 -4.074046814931128
7.950378696744801 -3.9391829364983035
8.027997261443678 -2.680727275462365
8.012235441159762 -2.2548126480667854
7.915658791359599 -2.536310673984125
6.973640699566173 -20.0
7.0924211214570505 -20.0
7.1751897225791605 -20.0
7.306828152430873 -20.0
7.480349859022152 -20.0
7.482367958695161 -2.937911856195159
7.4631310726930336 -3.207291075162866
7.540960807198731 -3.0801017765619507
7.559057598861343 -2.2140900220042616
7.5838880844563645 -3.069555923267907
7.572012585009079 -3.3531153653477928
7.65003024791719 -4.004725172159362
7.690428425170209 -3.097917836029804
7.65387347477826 -3.78995593367036
7.698065217420836 -20.0
7.776214281658526 -2.9112528334830374
7.896769167790575 -3.085616637531206
7.950093682953004 -2.0806710431554043
7.946863695176639 -2.168540448560851
7.782262991016248 -3.636064535655046
7.0206337372352 -20.0
7.132952477980006 -20.0
7.025641919024957 -20.0
7.1707760635893525 -20.0
7.31368543904201 -20.0
7.246288332745716 -20.0
7.35567107243747 -20.0
7.413551977036472 -20.0
7.471298516172366 -20.0
7.476964104182951 -20.0
7.534551123015 -20.0
7.541427400766727 -20.0
7.545349817541369 -3.1331269857418538
7.581628464540088 -2.785031449095092
7.612249980433335 -2.675325237208625
7.684985708335878 -2.081145180830696
7.808369845433021 -2.9403609061786815
7.873475729955436 -1.858980054378816
7.930092613066596 -1.8383807815162554
7.835270887432828 -2.898022632740881
7.5831691901558305 -20.0
7.213849842333453 -20.0
7.21383511189657 -20.0
7.2400660315334235 -20.0
7.377081548536881 -20.0
7.42374817192874 -20.0
7.604682537229373 -20.0
7.08143233992114 -20.0
7.264973357212559 -20.0
7.484084241384369 -20.0
7.577294571941855 -3.170859958783638
7.641717820336017 -3.544629323054772
7.634092412564422 -2.9544099952613156
7.5698940016537035 -20.0
7.56111381161019 -20.0
7.2950430159319115 -20.0
7.464508259058143 -20.0
7.606060184451014 -2.3602951487209243
7.730434716053386 -2.268343004643438
7.701059295676341 -2.655189934771404
7.707440404742171 -2.437807848923646
7.667424380942349 -2.915001237098269
7.57579072353841 -20.0
7.298600573846502 -20.0
7.083160403155105 -20.0
7.521949903200483 -20.0
7.679604346227439 -2.6029761902849797
7.715340527761781 -2.6162117022184748
7.8022262118857135 -2.819091581200666
7.917364775836084 -2.3409928884486817
7.958588955840076 -2.0946887241699286
7.801326831627848 -4.460359124401156
7.588514263112058 -20.0
7.145693794205212 -20.0
7.460599274634735 -3.7016318801551877
7.621734398340358 -2.080865315549802
7.794039322455718 -1.907488133587863
7.924308944095299 -2.0796185213201808
8.103382165411702 -1.9892212408257568
8.165370204750033 -2.359366324891183
7.974889353319 -2.8520919482560223
7.541439095160379 -20.0
7.111792853567551 -20.0
7.085416065837705 -20.0
7.382919831481075 -3.5058924207703295
7.6296719684999275 -1.5808418158020907
7.888999538671569 -1.6354659962918094
8.210177295403271 -1.1243272492268088
8.338811584165898 -1.7356198449999694
8.31675469364201 -1.7801759494113067
8.10005269789181 -2.076035108251448
7.584136375989626 -3.466794588366645
7.097098381055979 -20.0
6.97235605494358 -20.0
7.431415489508209 -3.0957545699052513
7.701865143814008 -1.912084794800046
8.041683643895157 -1.5695659579039427
8.48077957744884 -1.0936315149798732
8.76346001506364 -0.8460874934498512
8.6160704606455 -1.094289620325741
8.18313956189247 -1.3044693027199965
7.536816352591588 -20.0
7.191656946427321 -20.0
6.888440420629287 -20.0
7.423705944926393 -2.8804857894439126
7.784865934020338 -1.1075863831735777
8.086024942328699 -1.461152929285445
8.266801091962012 -1.439159578531771
8.570186291339128 -1.0359862142659475
8.462383868372381 -0.9556303172707987
7.916026253730188 -2.2581539982180123
7.476303622668556 -20.0
7.133684591579927 -20.0
6.758010570041493 -20.0
7.270900215217408 -3.076652304664422
7.721053858839652 -2.120610833687997
8.020425483823137 -1.1691775897607646
8.061724518793055 -1.5084176899312423
8.153711570475679 -0.8303504473990876
8.05666495651465 -1.6398455053022956
7.716052079276103 -3.0278817028348044
7.395371812411787 -20.0
7.026706164032335 -20.0
6.50267356410002 -20.0
7.080251142499993 -3.6801323573109155
7.524403547845218 -2.9622552823000756
7.842490709944837 -1.7944922118469624
7.8264344850432055 -1.7177806483270939
7.876387830187976 -1.8913994890958505
7.767774361807758 -1.9433071649872915
7.591648804254268 -3.634353389410995
7.230625780237827 -20.0
7.104316232025437 -20.0
7.433171485498812 -2.9637847747887824
7.670280841811077 -1.489320098333799
7.71612963467573 -2.60457371603041
7.6730864036964785 -3.0082632572848587
7.594313393939432 -3.0206973087486397
7.347435302056895 -5.103607529134444
7.474168046614942 -1.990875272598995
7.588757105724508 -1.8742824661267794
7.523454589328308 -4.101199632658048
7.404738971591657 -2.9203647865746536
7.024478130036621 -20.0
7.234434317689711 -3.7214052740178913
7.424099634348506 -3.327250478195977
7.420807679545856 -20.0
7.325351874030564 -3.542375141456577
7.017091914238393 -20.0
7.172789681407191 -20.0
7.285364582851515 -20.0
7.244590257612684 -20.0
7.100112734051678 -20.0
7.394174868012395 -20.0
7.392376028131146 -20.0
7.530152657401992 -20.0
7.620288416555657 -3.0857656803196574
7.776943416709673 -20.0
7.789945174983123 -20.0
7.829680219494254 -20.0
7.807928900448111 -20.0
7.835069346042521 -20.0
7.822523984178281 -20.0
7.83441708146613 -20.0
7.840610571452903 -20.0
7.85616715263638 -2.8341823830307167
7.818170534849048 -20.0
7.754840222050416 -20.0
7.69064828784531 -20.0
7.53478897901313 -20.0
7.5005687903445 -20.0
7.508116982813619 -20.0
7.47723298145381 -20.0
7.457336040928065 -20.0
7.453747242425242 -20.0
7.5139573381949045 -20.0
7.370446290701894 -20.0
7.199404391500982 -20.0
7.179163376216878 -20.0
7.30426596956874 -20.0
7.4153618858970605 -20.0
7.575020584201915 -20.0
7.724178158626508 -3.1460931713092126
7.87317091878835 -20.0
7.94027065749772 -20.0
7.954360604945248 -20.0
7.975584292210902 -20.0
7.994001656844106 -20.0
